ID,Keyword,Podcast Name,Host Name,Channel Description,Episode Title,Audio URL,Image URL
cong_nghe_66a5e142,công nghệ,VOV - Khoa học Công nghệ,Đài Tiếng nói Việt Nam,"Cập nhật nhanh tin tức, chương trình về Khoa học Công nghệ. Với các chuyên mục chính như: Tin tức, Chuyển đổi Xanh, Kết nối công nghệ, ... Hãy search ""VOV"" trên ứng dụng để nghe nhiều kênh khác của VOV.",Kết nối công nghệ - Cử tri và các cấp chính quyền tích cực chuẩn bị ngày hội bầu cử,https://anchor.fm/s/89fc894/podcast/play/116915000/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-2-14%2F01b58289-80f6-99fc-d0d1-2be07870e451.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/58/31/6a/58316a7d-ad5a-aa81-350f-7d61b5b8741e/mza_6556602765296449209.jpg/600x600bb.jpg
cong_nghe_da5c55b3,công nghệ,VOV - Khoa học Công nghệ,Đài Tiếng nói Việt Nam,"Cập nhật nhanh tin tức, chương trình về Khoa học Công nghệ. Với các chuyên mục chính như: Tin tức, Chuyển đổi Xanh, Kết nối công nghệ, ... Hãy search ""VOV"" trên ứng dụng để nghe nhiều kênh khác của VOV.",Kết nối công nghệ - Ứng dụng nền tảng số trong bầu cử - Góp phần thúc đẩy chuyển đổi số hiệu quả.,https://anchor.fm/s/89fc894/podcast/play/116665524/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-2-10%2F093f3a6c-b2f1-96e6-c9a5-be46861986ca.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/58/31/6a/58316a7d-ad5a-aa81-350f-7d61b5b8741e/mza_6556602765296449209.jpg/600x600bb.jpg
cong_nghe_fc8cf317,công nghệ,VOV - Khoa học Công nghệ,Đài Tiếng nói Việt Nam,"Cập nhật nhanh tin tức, chương trình về Khoa học Công nghệ. Với các chuyên mục chính như: Tin tức, Chuyển đổi Xanh, Kết nối công nghệ, ... Hãy search ""VOV"" trên ứng dụng để nghe nhiều kênh khác của VOV.",Kết nối công nghệ - Phát triển kinh tế tầm thấp từ đầu tư làm chủ công nghệ: cơ hội và thách thức nào cho Việt Nam,https://anchor.fm/s/89fc894/podcast/play/116258194/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-2-2%2Fb15593b4-4294-61af-90a5-d50798a66c88.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/58/31/6a/58316a7d-ad5a-aa81-350f-7d61b5b8741e/mza_6556602765296449209.jpg/600x600bb.jpg
cong_nghe_70bfb65a,công nghệ,Công nghệ hay ho,Báo Tuổi Trẻ,"Cập nhất nhanh về công nghệ mới, hiện đại ở trong và ngoài nước, giúp bạn ứng dụng nhanh với công việc.","AI, QR và trải nghiệm mua sắm mới",https://cdn2.tuoitre.vn/471584752817336320/2026/2/8/4mixdown-17705536817271606159735.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts122/v4/42/3a/f4/423af4da-2619-3c66-31cb-0da087cb8681/mza_12896917758369488326.png/600x600bb.jpg
cong_nghe_facbf1cd,công nghệ,Công nghệ hay ho,Báo Tuổi Trẻ,"Cập nhất nhanh về công nghệ mới, hiện đại ở trong và ngoài nước, giúp bạn ứng dụng nhanh với công việc.","Tình yêu thời AI có giống cha anh...- Kỳ cuối: Công nghệ thay đổi cách yêu, không thay đổi cảm xúc",https://cdn2.tuoitre.vn/471584752817336320/2026/2/11/ky-cuoimixdown-17708004764791765198109.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts122/v4/42/3a/f4/423af4da-2619-3c66-31cb-0da087cb8681/mza_12896917758369488326.png/600x600bb.jpg
cong_nghe_6f3db2df,công nghệ,Công nghệ hay ho,Báo Tuổi Trẻ,"Cập nhất nhanh về công nghệ mới, hiện đại ở trong và ngoài nước, giúp bạn ứng dụng nhanh với công việc.",Tình yêu thời AI có giống… – Kỳ 4: Khi AI phản chiếu cảm xúc yêu - ghen - tổn thương,https://cdn2.tuoitre.vn/471584752817336320/2026/2/10/ky-4-1mixdown-177070537235689696095.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts122/v4/42/3a/f4/423af4da-2619-3c66-31cb-0da087cb8681/mza_12896917758369488326.png/600x600bb.jpg
cong_nghe_e8c9de3a,công nghệ,Công nghệ hay ho,Báo Tuổi Trẻ,"Cập nhất nhanh về công nghệ mới, hiện đại ở trong và ngoài nước, giúp bạn ứng dụng nhanh với công việc.",Tình yêu thời AI có giống cha anh hồi thời xửa hồi xưa? - Kỳ 3: Khi nỗi buồn được giãi bày cùng ChatGPT,https://cdn2.tuoitre.vn/471584752817336320/2026/2/10/ky-3-1mixdown-17706946389631673980034.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts122/v4/42/3a/f4/423af4da-2619-3c66-31cb-0da087cb8681/mza_12896917758369488326.png/600x600bb.jpg
cong_nghe_9a9ac596,công nghệ,Công nghệ hay ho,Báo Tuổi Trẻ,"Cập nhất nhanh về công nghệ mới, hiện đại ở trong và ngoài nước, giúp bạn ứng dụng nhanh với công việc.","Lỗ hổng khiến tai nghe Bluetooth biến thành thiết bị nghe lén, người dùng cần làm gì để bảo vệ mình?",https://cdn2.tuoitre.vn/471584752817336320/2026/1/28/ggmixdown-17695836265741038347809.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts122/v4/42/3a/f4/423af4da-2619-3c66-31cb-0da087cb8681/mza_12896917758369488326.png/600x600bb.jpg
cong_nghe_590f2383,công nghệ,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,"Cung cấp các thiết bị y tế, vật lý trị liệu, thiết bị y tế gia đình. https://mihamed.com/",Máy Siêu Âm Điều Trị Hàn Quốc Giá Rẻ CWM – 302,https://mihamed.com/wp-content/uploads/tts_uploads/audio_1306.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/b6/d1/55/b6d1557d-0180-a600-96d9-629753ae32dd/mza_8228479726830840939.png/600x600bb.jpg
cong_nghe_7c588f21,công nghệ,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,"Cung cấp các thiết bị y tế, vật lý trị liệu, thiết bị y tế gia đình. https://mihamed.com/",Tác Dụng Điều Trị Laser Nội Mạch – Laser Công Suất Thấp,https://mihamed.com/wp-content/uploads/tts_uploads/audio_1348.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/b6/d1/55/b6d1557d-0180-a600-96d9-629753ae32dd/mza_8228479726830840939.png/600x600bb.jpg
cong_nghe_dd8b1f1c,công nghệ,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,"Cung cấp các thiết bị y tế, vật lý trị liệu, thiết bị y tế gia đình. https://mihamed.com/",Giới Thiệu Công Nghệ Từ Trường Siêu Dẫn PMST – NEO,https://mihamed.com/wp-content/uploads/tts_uploads/audio_1392.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/b6/d1/55/b6d1557d-0180-a600-96d9-629753ae32dd/mza_8228479726830840939.png/600x600bb.jpg
cong_nghe_465a2e78,công nghệ,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,Công Ty Cổ Phần Thiết Bị Công Nghệ MiHaMed,"Cung cấp các thiết bị y tế, vật lý trị liệu, thiết bị y tế gia đình. https://mihamed.com/",Máy Laser Cường Độ Cao Laser Theralas 30W /840nm/1064nm,https://mihamed.com/wp-content/uploads/tts_uploads/audio_1407.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/b6/d1/55/b6d1557d-0180-a600-96d9-629753ae32dd/mza_8228479726830840939.png/600x600bb.jpg
cong_nghe_7436c1f4,công nghệ,Podcasts - Chuyên trang tin Công Nghệ - Trangcongnghe.com.vn,Trang Công Nghệ,"Chào mừng bạn đến với Podcasts - Trang thông tin điện tử Công Nghệ(https://trangcongnghe.com.vn)! Đây là nơi quy tụ những bản tin, phân tích sâu và những cuộc phỏng vấn chuyên sâu trong lĩnh vực công nghệ thông qua hình thức podcast.Nếu bạn đang tìm kiếm một nguồn thông tin đáng tin cậy và tự động cập nhật về các xu hướng, sản phẩm mới và thay đổi trong ngành công nghệ, đây chính là nơi dành cho bạn. Chúng tôi cung cấp một loạt các chương trình podcast chất lượng cao, do các chuyên gia công nghệ hàng đầu thực hiện, giúp bạn cập nhật với những thông tin mới nhất và quan trọng nhất trong ngành.",My Journey to Understand Viking Dreadlocks,https://cdn.trangcongnghe.com.vn/uploads/public_files/2024-10/e42ec4a5cfda8f87a03f694fd6a78ce8-1.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/f2/6a/e1/f26ae126-490c-0ea7-a60e-863dc17f26fb/mza_3328910713575818200.png/600x600bb.jpg
cong_nghe_8bbcef18,công nghệ,Podcasts - Chuyên trang tin Công Nghệ - Trangcongnghe.com.vn,Trang Công Nghệ,"Chào mừng bạn đến với Podcasts - Trang thông tin điện tử Công Nghệ(https://trangcongnghe.com.vn)! Đây là nơi quy tụ những bản tin, phân tích sâu và những cuộc phỏng vấn chuyên sâu trong lĩnh vực công nghệ thông qua hình thức podcast.Nếu bạn đang tìm kiếm một nguồn thông tin đáng tin cậy và tự động cập nhật về các xu hướng, sản phẩm mới và thay đổi trong ngành công nghệ, đây chính là nơi dành cho bạn. Chúng tôi cung cấp một loạt các chương trình podcast chất lượng cao, do các chuyên gia công nghệ hàng đầu thực hiện, giúp bạn cập nhật với những thông tin mới nhất và quan trọng nhất trong ngành.",Ra mắt chuyên trang về xe điện (EV) Việt Nam,https://cdn.trangcongnghe.com.vn/uploads/public_files/2023-12/12221111.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/f2/6a/e1/f26ae126-490c-0ea7-a60e-863dc17f26fb/mza_3328910713575818200.png/600x600bb.jpg
cong_nghe_771c85d5,công nghệ,Podcasts - Chuyên trang tin Công Nghệ - Trangcongnghe.com.vn,Trang Công Nghệ,"Chào mừng bạn đến với Podcasts - Trang thông tin điện tử Công Nghệ(https://trangcongnghe.com.vn)! Đây là nơi quy tụ những bản tin, phân tích sâu và những cuộc phỏng vấn chuyên sâu trong lĩnh vực công nghệ thông qua hình thức podcast.Nếu bạn đang tìm kiếm một nguồn thông tin đáng tin cậy và tự động cập nhật về các xu hướng, sản phẩm mới và thay đổi trong ngành công nghệ, đây chính là nơi dành cho bạn. Chúng tôi cung cấp một loạt các chương trình podcast chất lượng cao, do các chuyên gia công nghệ hàng đầu thực hiện, giúp bạn cập nhật với những thông tin mới nhất và quan trọng nhất trong ngành.",[Điểm tin tuần #3 tháng 10] Thế giới công nghệ tuần qua có gì?,https://cdn.trangcongnghe.com.vn/uploads/public_files/2023-10/diem-tuan-3-thanh-10.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/f2/6a/e1/f26ae126-490c-0ea7-a60e-863dc17f26fb/mza_3328910713575818200.png/600x600bb.jpg
cong_nghe_e235f2ba,công nghệ,Podcasts - Chuyên trang tin Công Nghệ - Trangcongnghe.com.vn,Trang Công Nghệ,"Chào mừng bạn đến với Podcasts - Trang thông tin điện tử Công Nghệ(https://trangcongnghe.com.vn)! Đây là nơi quy tụ những bản tin, phân tích sâu và những cuộc phỏng vấn chuyên sâu trong lĩnh vực công nghệ thông qua hình thức podcast.Nếu bạn đang tìm kiếm một nguồn thông tin đáng tin cậy và tự động cập nhật về các xu hướng, sản phẩm mới và thay đổi trong ngành công nghệ, đây chính là nơi dành cho bạn. Chúng tôi cung cấp một loạt các chương trình podcast chất lượng cao, do các chuyên gia công nghệ hàng đầu thực hiện, giúp bạn cập nhật với những thông tin mới nhất và quan trọng nhất trong ngành.","Hãng Anker là của nước nào, có các loại sản phẩm phụ kiện gì, nên mua hay không?",https://cdn.trangcongnghe.com.vn/uploads/public_files/2023-10/hang-anker-la-cua-nuoc-nao.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/f2/6a/e1/f26ae126-490c-0ea7-a60e-863dc17f26fb/mza_3328910713575818200.png/600x600bb.jpg
cong_nghe_24d2cdec,công nghệ,Podcasts - Chuyên trang tin Công Nghệ - Trangcongnghe.com.vn,Trang Công Nghệ,"Chào mừng bạn đến với Podcasts - Trang thông tin điện tử Công Nghệ(https://trangcongnghe.com.vn)! Đây là nơi quy tụ những bản tin, phân tích sâu và những cuộc phỏng vấn chuyên sâu trong lĩnh vực công nghệ thông qua hình thức podcast.Nếu bạn đang tìm kiếm một nguồn thông tin đáng tin cậy và tự động cập nhật về các xu hướng, sản phẩm mới và thay đổi trong ngành công nghệ, đây chính là nơi dành cho bạn. Chúng tôi cung cấp một loạt các chương trình podcast chất lượng cao, do các chuyên gia công nghệ hàng đầu thực hiện, giúp bạn cập nhật với những thông tin mới nhất và quan trọng nhất trong ngành.",[Điểm tin tuần #2 tháng 10] Thế giới công nghệ tuần qua có gì?,https://cdn.trangcongnghe.com.vn/uploads/public_files/2023-10/210.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/f2/6a/e1/f26ae126-490c-0ea7-a60e-863dc17f26fb/mza_3328910713575818200.png/600x600bb.jpg
cong_nghe_7689e074,công nghệ,Kho Công Nghệ | TechTalk,Kho Công Nghệ Podcast,"Công nghệ là một phần không thể thiếu trong cuộc sống. Kho Công Nghệ | TechTalk được thành lập với mục đích truyền tải những thông tin, kiến thức hay góc nhìn cá nhân về thế giới công nghệ một cách chân thật nhất mà không bị khô khan cho người nghe.",TechTalk #1: Apple Watch Series 8 có đáng để nâng cấp?,https://anchor.fm/s/b7ecfe34/podcast/play/57696027/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-8-17%2F1b57399d-6eba-55f9-9745-3c0d84f1a172.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts122/v4/6e/7b/99/6e7b99fd-5766-0583-4ac2-63ade9017428/mza_8577774233797798759.jpg/600x600bb.jpg
cong_nghe_9000824c,công nghệ,News - Tin Nhanh công nghệ,Tin nhanh công nghệ,"“News - Tin Nhanh công nghệ” là kênh Podcast cập nhật nhanh nhất những tin tức công nghệ mới nhất trong nước và quốc tế – nơi bạn có thể nghe bản tin công nghệ mỗi ngày, nắm bắt xu hướng AI, smartphone, phần mềm, chuyển đổi số, và các phát minh mới nhất của thế giới số.   Đây không chỉ là kênh tin tức, mà còn là cầu nối giữa tri thức công nghệ và cuộc sống hàng ngày, giúp bạn hiểu cách công nghệ đang thay đổi cách ta làm việc, học tập và kết nối.  🎙 Nếu bạn là người yêu công nghệ, đam mê khám phá, hoặc đơn giản là muốn cập nhật tin công nghệ nhanh và chính xác","Kỷ Nguyên AI Smartphone, iPhone 17e Giá Rẻ & Galaxy S26 Ultra Đột Phá",https://anchor.fm/s/10afc78fc/podcast/play/117254616/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-2-21%2F8e19bfed-7e77-e95a-051c-1c45f7e6d831.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts221/v4/c1/34/ec/c134ecfa-7339-e089-6959-833e77ecaede/mza_12136790685256855277.jpg/600x600bb.jpg
cong_nghe_321787e6,công nghệ,News - Tin Nhanh công nghệ,Tin nhanh công nghệ,"“News - Tin Nhanh công nghệ” là kênh Podcast cập nhật nhanh nhất những tin tức công nghệ mới nhất trong nước và quốc tế – nơi bạn có thể nghe bản tin công nghệ mỗi ngày, nắm bắt xu hướng AI, smartphone, phần mềm, chuyển đổi số, và các phát minh mới nhất của thế giới số.   Đây không chỉ là kênh tin tức, mà còn là cầu nối giữa tri thức công nghệ và cuộc sống hàng ngày, giúp bạn hiểu cách công nghệ đang thay đổi cách ta làm việc, học tập và kết nối.  🎙 Nếu bạn là người yêu công nghệ, đam mê khám phá, hoặc đơn giản là muốn cập nhật tin công nghệ nhanh và chính xác",Đột Phá Trí Tuệ Nhân Tạo & Kỷ Nguyên Mới Của Smartphone Gập,https://anchor.fm/s/10afc78fc/podcast/play/117205321/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-2-20%2Ffb862cc9-eb32-b4ab-158e-40ea612dcb27.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts221/v4/c1/34/ec/c134ecfa-7339-e089-6959-833e77ecaede/mza_12136790685256855277.jpg/600x600bb.jpg
cong_nghe_c8129771,công nghệ,News - Tin Nhanh công nghệ,Tin nhanh công nghệ,"“News - Tin Nhanh công nghệ” là kênh Podcast cập nhật nhanh nhất những tin tức công nghệ mới nhất trong nước và quốc tế – nơi bạn có thể nghe bản tin công nghệ mỗi ngày, nắm bắt xu hướng AI, smartphone, phần mềm, chuyển đổi số, và các phát minh mới nhất của thế giới số.   Đây không chỉ là kênh tin tức, mà còn là cầu nối giữa tri thức công nghệ và cuộc sống hàng ngày, giúp bạn hiểu cách công nghệ đang thay đổi cách ta làm việc, học tập và kết nối.  🎙 Nếu bạn là người yêu công nghệ, đam mê khám phá, hoặc đơn giản là muốn cập nhật tin công nghệ nhanh và chính xác","Bản Tin Công Nghệ 20 Tháng 2 Năm 2026: AI Bùng Nổ, Smartphone Tích Hợp Trí Tuệ Nhân Tạo Toàn Diện",https://anchor.fm/s/10afc78fc/podcast/play/115760747/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-1-19%2F7f6f0eda-8222-b1de-4a34-58dbce44415c.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts221/v4/c1/34/ec/c134ecfa-7339-e089-6959-833e77ecaede/mza_12136790685256855277.jpg/600x600bb.jpg
cong_nghe_435f3c47,công nghệ,News - Tin Nhanh công nghệ,Tin nhanh công nghệ,"“News - Tin Nhanh công nghệ” là kênh Podcast cập nhật nhanh nhất những tin tức công nghệ mới nhất trong nước và quốc tế – nơi bạn có thể nghe bản tin công nghệ mỗi ngày, nắm bắt xu hướng AI, smartphone, phần mềm, chuyển đổi số, và các phát minh mới nhất của thế giới số.   Đây không chỉ là kênh tin tức, mà còn là cầu nối giữa tri thức công nghệ và cuộc sống hàng ngày, giúp bạn hiểu cách công nghệ đang thay đổi cách ta làm việc, học tập và kết nối.  🎙 Nếu bạn là người yêu công nghệ, đam mê khám phá, hoặc đơn giản là muốn cập nhật tin công nghệ nhanh và chính xác","Galaxy S26 Ultra Đấu Trí Trí Tuệ Nhân Tạo AI, iPhone SE 4 Lộ Diện!",https://anchor.fm/s/10afc78fc/podcast/play/115475535/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-1-13%2F8876a943-e545-9701-0fb0-8f2cafe63f44.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts221/v4/c1/34/ec/c134ecfa-7339-e089-6959-833e77ecaede/mza_12136790685256855277.jpg/600x600bb.jpg
cong_nghe_b16f2e46,công nghệ,News - Tin Nhanh công nghệ,Tin nhanh công nghệ,"“News - Tin Nhanh công nghệ” là kênh Podcast cập nhật nhanh nhất những tin tức công nghệ mới nhất trong nước và quốc tế – nơi bạn có thể nghe bản tin công nghệ mỗi ngày, nắm bắt xu hướng AI, smartphone, phần mềm, chuyển đổi số, và các phát minh mới nhất của thế giới số.   Đây không chỉ là kênh tin tức, mà còn là cầu nối giữa tri thức công nghệ và cuộc sống hàng ngày, giúp bạn hiểu cách công nghệ đang thay đổi cách ta làm việc, học tập và kết nối.  🎙 Nếu bạn là người yêu công nghệ, đam mê khám phá, hoặc đơn giản là muốn cập nhật tin công nghệ nhanh và chính xác","Tin Sáng 13/2/2026: Samsung S25 Ultra ""Đại Chiến"" iPhone 17 Air - Cơn Địa Chấn AI DeepSeek & Cảnh Báo Lừa Đảo Mới Nhất",https://anchor.fm/s/10afc78fc/podcast/play/115430172/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2026-1-12%2F04564f10-f7ab-1bbe-cd57-cb114c95f3f1.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts221/v4/c1/34/ec/c134ecfa-7339-e089-6959-833e77ecaede/mza_12136790685256855277.jpg/600x600bb.jpg
cong_nghe_0497c9e1,công nghệ,NGƯỜI TRẺ VÀ STARTUP VỀ CÔNG NGHỆ,Vu Nguyen,Kể về chuyện thất bại và bài học trưởng thành khi tham gia cuộc thi khởi nghiệp trong lĩnh vực công nghệ của các sinh viên,NGƯỜI TRẺ VÀ STARTUP VỀ CÔNG NGHỆ,https://anchor.fm/s/69919664/podcast/play/39506967/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-7-29%2F0c54b162-a5ad-8574-ec5e-b1e209d27517.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts125/v4/cf/99/35/cf9935d1-90aa-ca76-ab69-f37642f0a1b3/mza_1407590499305141825.jpg/600x600bb.jpg
cong_nghe_67230572,công nghệ,Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông,nct.edu.vn,"Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông (NCT College) được thành lập theo Quyết định số 109/QĐ – BLĐTBXH ngày 24 tháng 1 năm 2014 của Bộ trưởng Bộ Lao động Thương binh và Xã hội. NCT College luôn tự hào là một trong những trường Cao đẳng đào tạo đa ngành, đa lĩnh vực tiên phong hướng tới chất lượng hàng đầu của Việt Nam và khu vực. Website: https://nct.edu.vn/",Chương trình phổ thông Cao đẳng hệ 9+: Giải pháp học tập cho học sinh tốt nghiệp lớp 9,https://anchor.fm/s/102251f68/podcast/play/99541652/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-2-8%2F3d54eca8-c305-1d24-cea7-78dc0c540e94.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/e3/ca/c7/e3cac74e-51a4-9005-874f-2bfe2530bb61/mza_18031767944008204531.jpg/600x600bb.jpg
cong_nghe_89bf5b5a,công nghệ,Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông,nct.edu.vn,"Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông (NCT College) được thành lập theo Quyết định số 109/QĐ – BLĐTBXH ngày 24 tháng 1 năm 2014 của Bộ trưởng Bộ Lao động Thương binh và Xã hội. NCT College luôn tự hào là một trong những trường Cao đẳng đào tạo đa ngành, đa lĩnh vực tiên phong hướng tới chất lượng hàng đầu của Việt Nam và khu vực. Website: https://nct.edu.vn/","Tuyển sinh Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông năm 2025: Điều kiện, ngành học, cơ hội việc làm",https://anchor.fm/s/102251f68/podcast/play/99541520/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-2-8%2Fd9405f31-e940-13d3-6ae4-b070c212c451.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/e3/ca/c7/e3cac74e-51a4-9005-874f-2bfe2530bb61/mza_18031767944008204531.jpg/600x600bb.jpg
cong_nghe_d35bc2b5,công nghệ,Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông,nct.edu.vn,"Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông (NCT College) được thành lập theo Quyết định số 109/QĐ – BLĐTBXH ngày 24 tháng 1 năm 2014 của Bộ trưởng Bộ Lao động Thương binh và Xã hội. NCT College luôn tự hào là một trong những trường Cao đẳng đào tạo đa ngành, đa lĩnh vực tiên phong hướng tới chất lượng hàng đầu của Việt Nam và khu vực. Website: https://nct.edu.vn/","Chương trình đào tạo tại Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông: Học gì, làm gì sau khi ra trường?",https://anchor.fm/s/102251f68/podcast/play/99541364/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-2-8%2F90ecd890-e200-15f1-e7a1-0ebd6cb5f71b.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/e3/ca/c7/e3cac74e-51a4-9005-874f-2bfe2530bb61/mza_18031767944008204531.jpg/600x600bb.jpg
cong_nghe_22ad7705,công nghệ,Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông,nct.edu.vn,"Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông (NCT College) được thành lập theo Quyết định số 109/QĐ – BLĐTBXH ngày 24 tháng 1 năm 2014 của Bộ trưởng Bộ Lao động Thương binh và Xã hội. NCT College luôn tự hào là một trong những trường Cao đẳng đào tạo đa ngành, đa lĩnh vực tiên phong hướng tới chất lượng hàng đầu của Việt Nam và khu vực. Website: https://nct.edu.vn/",Lý do chọn Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông để học tập và phát triển tương lai,https://anchor.fm/s/102251f68/podcast/play/99541292/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-2-8%2F8e79a41a-57e8-33ef-17b2-7e056800b459.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/e3/ca/c7/e3cac74e-51a4-9005-874f-2bfe2530bb61/mza_18031767944008204531.jpg/600x600bb.jpg
cong_nghe_aba99331,công nghệ,Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông,nct.edu.vn,"Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông (NCT College) được thành lập theo Quyết định số 109/QĐ – BLĐTBXH ngày 24 tháng 1 năm 2014 của Bộ trưởng Bộ Lao động Thương binh và Xã hội. NCT College luôn tự hào là một trong những trường Cao đẳng đào tạo đa ngành, đa lĩnh vực tiên phong hướng tới chất lượng hàng đầu của Việt Nam và khu vực. Website: https://nct.edu.vn/",Trường Cao đẳng Ngoại ngữ – Công nghệ và Truyền thông: Hành trình 10 năm phát triển đầy tự hào,https://anchor.fm/s/102251f68/podcast/play/99541127/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-2-8%2F4d21bb1c-7347-17f4-8917-4bbb1141b839.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts211/v4/e3/ca/c7/e3cac74e-51a4-9005-874f-2bfe2530bb61/mza_18031767944008204531.jpg/600x600bb.jpg
cong_nghe_cfdee544,công nghệ,Lokatek - Công nghệ thông tin,Lokatek,"Công nghệ thông tin (CNTT) là một trong những ngành quan trọng bậc nhất tạo ra sự phát triển để kiến tạo một xã hội toàn cầu, nơi mà mọi người có thể tương tác và liên lạc với nhau một cách nhanh chóng và hiệu quả. Đặc biệt trong kỷ nguyên chuyển đổi số, thời đại của Cách mạng công nghiệp 4.0, các lĩnh vực đời sống xã hội đều cần đến sự góp mặt của Công nghệ thông tin, nhiều công việc tay chân dần được tự động hóa bằng máy móc và công nghệ số.",Lokatek - Công nghệ thông tin,https://anchor.fm/s/e5ead748/podcast/play/73489457/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-6-17%2F48c15263-7207-cc71-bb70-ef52c30f5063.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/d9/b3/8e/d9b38e17-c245-9b3d-236f-ef95976ca941/mza_7584377358350086317.jpg/600x600bb.jpg
